"","Country.Code","datatopic","percountry_indicators"
"8298","KNA","Private Sector & Trade: Trade price indices",2
"8299","KNA","Private Sector & Trade: Travel & tourism",8
"8300","KNA","Public Sector: Conflict & fragility",4
"8301","KNA","Public Sector: Defense & arms trade",1
"8302","KNA","Public Sector: Government finance: Deficit & financing",10
"8303","KNA","Public Sector: Government finance: Expense",11
"8304","KNA","Public Sector: Government finance: Revenue",22
"8305","KNA","Public Sector: Policy & institutions",51
"8306","KNA","Social Protection & Labor: Economic activity",6
"8307","KNA","Social Protection & Labor: Labor force structure",7
"8308","KNA","Social Protection & Labor: Migration",5
"8309","KNA","Social Protection & Labor: Unemployment",6
"8310","KNA","Trade",29
"8311","KOR","",43
"8312","KOR","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"8313","KOR","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"8314","KOR","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"8315","KOR","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"8316","KOR","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"8317","KOR","Economic Policy & Debt: External debt: Net flows",2
"8318","KOR","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"8319","KOR","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"8320","KOR","Economic Policy & Debt: National accounts: Growth rates",16
"8321","KOR","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"8322","KOR","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"8323","KOR","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"8324","KOR","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"8325","KOR","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"8326","KOR","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"8327","KOR","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"8328","KOR","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"8329","KOR","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"8330","KOR","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"8331","KOR","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"8332","KOR","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"8333","KOR","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"8334","KOR","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"8335","KOR","Economic Policy & Debt: Official development assistance",46
"8336","KOR","Economic Policy & Debt: Purchasing power parity",13
"8337","KOR","Education: Efficiency",21
"8338","KOR","Education: Inputs",41
"8339","KOR","Education: Outcomes",49
"8340","KOR","Education: Participation",44
"8341","KOR","Employment and Time Use",1
"8342","KOR","Environment: Agricultural production",11
"8343","KOR","Environment: Biodiversity & protected areas",7
"8344","KOR","Environment: Density & urbanization",11
"8345","KOR","Environment: Emissions",5
"8346","KOR","Environment: Energy production & use",27
"8347","KOR","Environment: Freshwater",9
"8348","KOR","Environment: Land use",22
"8349","KOR","Environment: Natural resources contribution to GDP",6
"8350","KOR","Financial Sector: Access",12
"8351","KOR","Financial Sector: Assets",12
"8352","KOR","Financial Sector: Capital markets",7
"8353","KOR","Financial Sector: Exchange rates & prices",10
"8354","KOR","Financial Sector: Interest rates",4
"8355","KOR","Financial Sector: Monetary holdings (liabilities)",4
"8356","KOR","Gender: Participation & access",2
"8357","KOR","Gender: Public life & decision making",1
"8358","KOR","Health",2
"8359","KOR","Health: Disease prevention",9
"8360","KOR","Health: Health systems",23
"8361","KOR","Health: Mortality",39
"8362","KOR","Health: Nutrition",23
"8363","KOR","Health: Population: Dynamics",7
"8364","KOR","Health: Population: Structure",58
"8365","KOR","Health: Reproductive health",10
"8366","KOR","Health: Risk factors",16
"8367","KOR","Health: Universal Health Coverage",3
"8368","KOR","Infrastructure: Communications",15
"8369","KOR","Infrastructure: Technology",13
"8370","KOR","Infrastructure: Transportation",8
"8371","KOR","Poverty: Income distribution",9
"8372","KOR","Poverty: Poverty rates",8
"8373","KOR","Poverty: Shared prosperity",5
"8374","KOR","Private Sector & Trade: Business environment",41
"8375","KOR","Private Sector & Trade: Exports",22
"8376","KOR","Private Sector & Trade: Imports",22
"8377","KOR","Private Sector & Trade: Total merchandise trade",1
"8378","KOR","Private Sector & Trade: Trade facilitation",16
"8379","KOR","Private Sector & Trade: Trade price indices",2
"8380","KOR","Private Sector & Trade: Travel & tourism",10
"8381","KOR","Public Sector: Conflict & fragility",4
"8382","KOR","Public Sector: Defense & arms trade",8
"8383","KOR","Public Sector: Government finance: Deficit & financing",10
"8384","KOR","Public Sector: Government finance: Expense",13
"8385","KOR","Public Sector: Government finance: Revenue",20
"8386","KOR","Public Sector: Policy & institutions",51
"8387","KOR","Social Protection & Labor: Economic activity",40
"8388","KOR","Social Protection & Labor: Labor force structure",28
"8389","KOR","Social Protection & Labor: Migration",5
"8390","KOR","Social Protection & Labor: Unemployment",24
"8391","KOR","Trade",30
"8392","KWT","",43
"8393","KWT","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"8394","KWT","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"8395","KWT","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",20
"8396","KWT","Economic Policy & Debt: Balance of payments: Current account: Transfers",6
"8397","KWT","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"8398","KWT","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"8399","KWT","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"8400","KWT","Economic Policy & Debt: National accounts: Growth rates",15
"8401","KWT","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"8402","KWT","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",9
"8403","KWT","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"8404","KWT","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"8405","KWT","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"8406","KWT","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"8407","KWT","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"8408","KWT","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"8409","KWT","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"8410","KWT","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"8411","KWT","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"8412","KWT","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"8413","KWT","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"8414","KWT","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"8415","KWT","Economic Policy & Debt: Official development assistance",33
"8416","KWT","Economic Policy & Debt: Purchasing power parity",13
"8417","KWT","Education: Efficiency",21
"8418","KWT","Education: Inputs",42
"8419","KWT","Education: Outcomes",43
"8420","KWT","Education: Participation",44
"8421","KWT","Employment and Time Use",1
"8422","KWT","Environment: Agricultural production",11
"8423","KWT","Environment: Biodiversity & protected areas",7
"8424","KWT","Environment: Density & urbanization",11
"8425","KWT","Environment: Emissions",5
"8426","KWT","Environment: Energy production & use",27
"8427","KWT","Environment: Freshwater",8
"8428","KWT","Environment: Land use",22
"8429","KWT","Environment: Natural resources contribution to GDP",6
"8430","KWT","Financial Sector: Access",14
"8431","KWT","Financial Sector: Assets",12
"8432","KWT","Financial Sector: Capital markets",7
"8433","KWT","Financial Sector: Exchange rates & prices",9
"8434","KWT","Financial Sector: Interest rates",4
"8435","KWT","Financial Sector: Monetary holdings (liabilities)",4
"8436","KWT","Gender: Public life & decision making",1
"8437","KWT","Health",2
"8438","KWT","Health: Disease prevention",14
"8439","KWT","Health: Health systems",20
"8440","KWT","Health: Mortality",39
"8441","KWT","Health: Nutrition",24
"8442","KWT","Health: Population: Dynamics",7
"8443","KWT","Health: Population: Structure",58
"8444","KWT","Health: Reproductive health",12
"8445","KWT","Health: Risk factors",18
"8446","KWT","Health: Universal Health Coverage",1
"8447","KWT","Infrastructure: Communications",15
"8448","KWT","Infrastructure: Technology",13
"8449","KWT","Infrastructure: Transportation",5
"8450","KWT","Private Sector & Trade: Business environment",31
"8451","KWT","Private Sector & Trade: Exports",22
"8452","KWT","Private Sector & Trade: Imports",22
"8453","KWT","Private Sector & Trade: Total merchandise trade",1
"8454","KWT","Private Sector & Trade: Trade facilitation",16
"8455","KWT","Private Sector & Trade: Trade price indices",2
"8456","KWT","Private Sector & Trade: Travel & tourism",10
"8457","KWT","Public Sector: Conflict & fragility",5
"8458","KWT","Public Sector: Defense & arms trade",8
"8459","KWT","Public Sector: Government finance",1
"8460","KWT","Public Sector: Government finance: Deficit & financing",4
"8461","KWT","Public Sector: Government finance: Expense",13
"8462","KWT","Public Sector: Government finance: Revenue",17
"8463","KWT","Public Sector: Policy & institutions",51
"8464","KWT","Social Protection & Labor: Economic activity",37
"8465","KWT","Social Protection & Labor: Labor force structure",28
"8466","KWT","Social Protection & Labor: Migration",5
"8467","KWT","Social Protection & Labor: Unemployment",24
"8468","KWT","Trade",30
"8469","LAO","",40
"8470","LAO","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"8471","LAO","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"8472","LAO","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",20
"8473","LAO","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"8474","LAO","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"8475","LAO","Economic Policy & Debt: External debt: Debt outstanding",9
"8476","LAO","Economic Policy & Debt: External debt: Debt ratios & other items",10
"8477","LAO","Economic Policy & Debt: External debt: Debt service",5
"8478","LAO","Economic Policy & Debt: External debt: Net flows",19
"8479","LAO","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"8480","LAO","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"8481","LAO","Economic Policy & Debt: National accounts: Growth rates",16
"8482","LAO","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"8483","LAO","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"8484","LAO","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"8485","LAO","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"8486","LAO","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"8487","LAO","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"8488","LAO","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"8489","LAO","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"8490","LAO","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"8491","LAO","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"8492","LAO","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"8493","LAO","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"8494","LAO","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"8495","LAO","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"8496","LAO","Economic Policy & Debt: Official development assistance",57
"8497","LAO","Economic Policy & Debt: Purchasing power parity",12
"8498","LAO","Education: Efficiency",21
"8499","LAO","Education: Inputs",42
"8500","LAO","Education: Outcomes",49
"8501","LAO","Education: Participation",44
"8502","LAO","Employment and Time Use",1
"8503","LAO","Environment: Agricultural production",10
"8504","LAO","Environment: Biodiversity & protected areas",6
"8505","LAO","Environment: Density & urbanization",10
"8506","LAO","Environment: Emissions",5
"8507","LAO","Environment: Energy production & use",9
"8508","LAO","Environment: Freshwater",9
"8509","LAO","Environment: Land use",24
"8510","LAO","Environment: Natural resources contribution to GDP",6
"8511","LAO","Financial Sector: Access",14
"8512","LAO","Financial Sector: Assets",8
"8513","LAO","Financial Sector: Exchange rates & prices",8
"8514","LAO","Financial Sector: Interest rates",5
"8515","LAO","Financial Sector: Monetary holdings (liabilities)",4
"8516","LAO","Gender: Agency",2
"8517","LAO","Gender: Health",1
"8518","LAO","Gender: Participation & access",2
"8519","LAO","Gender: Public life & decision making",1
"8520","LAO","Health",2
"8521","LAO","Health: Disease prevention",25
"8522","LAO","Health: Health systems",21
"8523","LAO","Health: Mortality",39
"8524","LAO","Health: Nutrition",26
"8525","LAO","Health: Population: Dynamics",11
"8526","LAO","Health: Population: Structure",58
"8527","LAO","Health: Reproductive health",13
"8528","LAO","Health: Risk factors",31
"8529","LAO","Health: Universal Health Coverage",12
"8530","LAO","Infrastructure: Communications",13
"8531","LAO","Infrastructure: Technology",11
"8532","LAO","Infrastructure: Transportation",3
"8533","LAO","Poverty: Income distribution",9
"8534","LAO","Poverty: Poverty rates",10
"8535","LAO","Poverty: Shared prosperity",5
"8536","LAO","Private Sector & Trade: Business environment",53
"8537","LAO","Private Sector & Trade: Exports",23
"8538","LAO","Private Sector & Trade: Imports",23
"8539","LAO","Private Sector & Trade: Private infrastructure investment",6
"8540","LAO","Private Sector & Trade: Total merchandise trade",1
"8541","LAO","Private Sector & Trade: Trade facilitation",16
"8542","LAO","Private Sector & Trade: Trade price indices",2
"8543","LAO","Private Sector & Trade: Travel & tourism",10
"8544","LAO","Public Sector: Conflict & fragility",3
"8545","LAO","Public Sector: Defense & arms trade",7
"8546","LAO","Public Sector: Government finance",1
"8547","LAO","Public Sector: Government finance: Deficit & financing",8
"8548","LAO","Public Sector: Government finance: Expense",13
"8549","LAO","Public Sector: Government finance: Revenue",20
"8550","LAO","Public Sector: Policy & institutions",72
"8551","LAO","Social Protection & Labor: Economic activity",74
"8552","LAO","Social Protection & Labor: Labor force structure",28
"8553","LAO","Social Protection & Labor: Migration",5
"8554","LAO","Social Protection & Labor: Performance",11
"8555","LAO","Social Protection & Labor: Unemployment",27
"8556","LAO","Trade",30
"8557","LBN","",42
"8558","LBN","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"8559","LBN","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"8560","LBN","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"8561","LBN","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"8562","LBN","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"8563","LBN","Economic Policy & Debt: External debt: Debt outstanding",10
"8564","LBN","Economic Policy & Debt: External debt: Debt ratios & other items",10
"8565","LBN","Economic Policy & Debt: External debt: Debt service",5
"8566","LBN","Economic Policy & Debt: External debt: Net flows",17
"8567","LBN","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"8568","LBN","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"8569","LBN","Economic Policy & Debt: National accounts: Growth rates",16
"8570","LBN","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"8571","LBN","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"8572","LBN","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"8573","LBN","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"8574","LBN","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"8575","LBN","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"8576","LBN","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"8577","LBN","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"8578","LBN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"8579","LBN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"8580","LBN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"8581","LBN","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"8582","LBN","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"8583","LBN","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"8584","LBN","Economic Policy & Debt: Official development assistance",62
"8585","LBN","Economic Policy & Debt: Purchasing power parity",13
"8586","LBN","Education: Efficiency",15
"8587","LBN","Education: Inputs",37
"8588","LBN","Education: Outcomes",40
"8589","LBN","Education: Participation",37
"8590","LBN","Employment and Time Use",1
"8591","LBN","Environment: Agricultural production",11
"8592","LBN","Environment: Biodiversity & protected areas",7
"8593","LBN","Environment: Density & urbanization",12
"8594","LBN","Environment: Emissions",5
"8595","LBN","Environment: Energy production & use",24
"8596","LBN","Environment: Freshwater",9
"8597","LBN","Environment: Land use",23
"8598","LBN","Environment: Natural resources contribution to GDP",6
"8599","LBN","Financial Sector: Access",14
"8600","LBN","Financial Sector: Assets",10
"8601","LBN","Financial Sector: Capital markets",7
"8602","LBN","Financial Sector: Exchange rates & prices",9
"8603","LBN","Financial Sector: Interest rates",5
"8604","LBN","Financial Sector: Monetary holdings (liabilities)",4
"8605","LBN","Gender: Agency",2
"8606","LBN","Gender: Public life & decision making",1
"8607","LBN","Health",2
"8608","LBN","Health: Disease prevention",12
"8609","LBN","Health: Health systems",21
"8610","LBN","Health: Mortality",39
"8611","LBN","Health: Nutrition",25
"8612","LBN","Health: Population: Dynamics",9
"8613","LBN","Health: Population: Structure",58
"8614","LBN","Health: Reproductive health",11
"8615","LBN","Health: Risk factors",19
"8616","LBN","Health: Universal Health Coverage",12
"8617","LBN","Infrastructure: Communications",15
"8618","LBN","Infrastructure: Technology",8
"8619","LBN","Infrastructure: Transportation",6
"8620","LBN","Poverty: Income distribution",9
"8621","LBN","Poverty: Poverty rates",9
"8622","LBN","Poverty: Shared prosperity",1
"8623","LBN","Private Sector & Trade: Business environment",52
"8624","LBN","Private Sector & Trade: Exports",23
"8625","LBN","Private Sector & Trade: Imports",23
"8626","LBN","Private Sector & Trade: Private infrastructure investment",5
"8627","LBN","Private Sector & Trade: Total merchandise trade",1
"8628","LBN","Private Sector & Trade: Trade facilitation",16
"8629","LBN","Private Sector & Trade: Trade price indices",2
"8630","LBN","Private Sector & Trade: Travel & tourism",9
"8631","LBN","Public Sector: Conflict & fragility",7
"8632","LBN","Public Sector: Defense & arms trade",8
"8633","LBN","Public Sector: Government finance",1
"8634","LBN","Public Sector: Government finance: Deficit & financing",10
"8635","LBN","Public Sector: Government finance: Expense",13
"8636","LBN","Public Sector: Government finance: Revenue",20
"8637","LBN","Public Sector: Policy & institutions",51
"8638","LBN","Social Protection & Labor: Economic activity",41
"8639","LBN","Social Protection & Labor: Labor force structure",28
"8640","LBN","Social Protection & Labor: Migration",5
"8641","LBN","Social Protection & Labor: Performance",13
"8642","LBN","Social Protection & Labor: Unemployment",27
"8643","LBN","Trade",24
"8644","LBR","",40
"8645","LBR","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"8646","LBR","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"8647","LBR","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",20
"8648","LBR","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"8649","LBR","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"8650","LBR","Economic Policy & Debt: External debt: Debt outstanding",10
"8651","LBR","Economic Policy & Debt: External debt: Debt ratios & other items",10
"8652","LBR","Economic Policy & Debt: External debt: Debt service",5
"8653","LBR","Economic Policy & Debt: External debt: Net flows",17
"8654","LBR","Economic Policy & Debt: National accounts: Adjusted savings & income",19
"8655","LBR","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"8656","LBR","Economic Policy & Debt: National accounts: Growth rates",5
"8657","LBR","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",5
"8658","LBR","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",3
"8659","LBR","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",9
"8660","LBR","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",2
"8661","LBR","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"8662","LBR","Economic Policy & Debt: National accounts: Shares of GDP & other",4
"8663","LBR","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",4
"8664","LBR","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",6
"8665","LBR","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",7
"8666","LBR","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",1
"8667","LBR","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"8668","LBR","Economic Policy & Debt: Official development assistance",59
"8669","LBR","Economic Policy & Debt: Purchasing power parity",11
"8670","LBR","Education: Efficiency",21
"8671","LBR","Education: Inputs",39
"8672","LBR","Education: Outcomes",40
"8673","LBR","Education: Participation",44
"8674","LBR","Employment and Time Use",1
"8675","LBR","Environment: Agricultural production",10
"8676","LBR","Environment: Biodiversity & protected areas",7
"8677","LBR","Environment: Density & urbanization",12
"8678","LBR","Environment: Emissions",5
"8679","LBR","Environment: Energy production & use",9
"8680","LBR","Environment: Freshwater",9
"8681","LBR","Environment: Land use",22
"8682","LBR","Environment: Natural resources contribution to GDP",6
"8683","LBR","Financial Sector: Access",13
"8684","LBR","Financial Sector: Assets",10
"8685","LBR","Financial Sector: Exchange rates & prices",8
"8686","LBR","Financial Sector: Interest rates",4
"8687","LBR","Financial Sector: Monetary holdings (liabilities)",4
"8688","LBR","Gender: Agency",2
"8689","LBR","Gender: Health",7
"8690","LBR","Gender: Participation & access",2
"8691","LBR","Gender: Public life & decision making",3
"8692","LBR","Health",2
"8693","LBR","Health: Disease prevention",20
"8694","LBR","Health: Health systems",23
"8695","LBR","Health: Mortality",39
"8696","LBR","Health: Nutrition",26
"8697","LBR","Health: Population: Dynamics",12
"8698","LBR","Health: Population: Structure",58
"8699","LBR","Health: Reproductive health",16
"8700","LBR","Health: Risk factors",30
"8701","LBR","Health: Universal Health Coverage",12
"8702","LBR","Infrastructure: Communications",9
"8703","LBR","Infrastructure: Technology",5
"8704","LBR","Infrastructure: Transportation",5
"8705","LBR","Poverty: Income distribution",9
"8706","LBR","Poverty: Poverty rates",10
"8707","LBR","Poverty: Shared prosperity",1
"8708","LBR","Private Sector & Trade: Business environment",54
"8709","LBR","Private Sector & Trade: Exports",23
"8710","LBR","Private Sector & Trade: Imports",23
"8711","LBR","Private Sector & Trade: Private infrastructure investment",6
"8712","LBR","Private Sector & Trade: Total merchandise trade",1
"8713","LBR","Private Sector & Trade: Trade facilitation",16
"8714","LBR","Private Sector & Trade: Trade price indices",2
"8715","LBR","Private Sector & Trade: Travel & tourism",7
"8716","LBR","Public Sector: Conflict & fragility",5
"8717","LBR","Public Sector: Defense & arms trade",7
"8718","LBR","Public Sector: Government finance",1
"8719","LBR","Public Sector: Government finance: Deficit & financing",10
"8720","LBR","Public Sector: Government finance: Expense",6
"8721","LBR","Public Sector: Government finance: Revenue",16
"8722","LBR","Public Sector: Policy & institutions",72
"8723","LBR","Social Protection & Labor: Economic activity",74
"8724","LBR","Social Protection & Labor: Labor force structure",28
"8725","LBR","Social Protection & Labor: Migration",5
"8726","LBR","Social Protection & Labor: Performance",19
"8727","LBR","Social Protection & Labor: Unemployment",27
"8728","LBR","Trade",30
"8729","LBY","",36
"8730","LBY","Economic Policy & Debt: Balance of payments: Capital & financial account",10
"8731","LBY","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"8732","LBY","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"8733","LBY","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"8734","LBY","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"8735","LBY","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"8736","LBY","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"8737","LBY","Economic Policy & Debt: National accounts: Growth rates",16
"8738","LBY","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"8739","LBY","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",10
"8740","LBY","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"8741","LBY","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"8742","LBY","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"8743","LBY","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"8744","LBY","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"8745","LBY","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"8746","LBY","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"8747","LBY","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"8748","LBY","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"8749","LBY","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"8750","LBY","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"8751","LBY","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"8752","LBY","Economic Policy & Debt: Official development assistance",59
"8753","LBY","Economic Policy & Debt: Purchasing power parity",13
"8754","LBY","Education: Efficiency",18
"8755","LBY","Education: Inputs",20
"8756","LBY","Education: Outcomes",25
"8757","LBY","Education: Participation",44
"8758","LBY","Employment and Time Use",1
"8759","LBY","Environment: Agricultural production",11
"8760","LBY","Environment: Biodiversity & protected areas",7
"8761","LBY","Environment: Density & urbanization",11
"8762","LBY","Environment: Emissions",5
"8763","LBY","Environment: Energy production & use",24
"8764","LBY","Environment: Freshwater",9
"8765","LBY","Environment: Land use",22
"8766","LBY","Environment: Natural resources contribution to GDP",6
"8767","LBY","Financial Sector: Access",13
"8768","LBY","Financial Sector: Assets",10
"8769","LBY","Financial Sector: Exchange rates & prices",8
"8770","LBY","Financial Sector: Interest rates",5
"8771","LBY","Financial Sector: Monetary holdings (liabilities)",4
"8772","LBY","Gender: Public life & decision making",1
"8773","LBY","Health",2
"8774","LBY","Health: Disease prevention",9
"8775","LBY","Health: Health systems",20
"8776","LBY","Health: Mortality",39
"8777","LBY","Health: Nutrition",23
"8778","LBY","Health: Population: Dynamics",6
"8779","LBY","Health: Population: Structure",58
"8780","LBY","Health: Reproductive health",11
"8781","LBY","Health: Risk factors",16
"8782","LBY","Health: Universal Health Coverage",1
"8783","LBY","Infrastructure: Communications",13
"8784","LBY","Infrastructure: Technology",6
"8785","LBY","Infrastructure: Transportation",5
"8786","LBY","Poverty: Poverty rates",1
"8787","LBY","Private Sector & Trade: Business environment",24
"8788","LBY","Private Sector & Trade: Exports",23
"8789","LBY","Private Sector & Trade: Imports",23
"8790","LBY","Private Sector & Trade: Private infrastructure investment",1
"8791","LBY","Private Sector & Trade: Total merchandise trade",1
"8792","LBY","Private Sector & Trade: Trade facilitation",16
"8793","LBY","Private Sector & Trade: Trade price indices",2
"8794","LBY","Private Sector & Trade: Travel & tourism",10
"8795","LBY","Public Sector: Conflict & fragility",4
"8796","LBY","Public Sector: Defense & arms trade",8
"8797","LBY","Public Sector: Government finance",1
"8798","LBY","Public Sector: Policy & institutions",42
"8799","LBY","Social Protection & Labor: Economic activity",37
"8800","LBY","Social Protection & Labor: Labor force structure",19
"8801","LBY","Social Protection & Labor: Migration",5
"8802","LBY","Social Protection & Labor: Unemployment",15
"8803","LBY","Trade",24
"8804","LCA","",41
"8805","LCA","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"8806","LCA","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"8807","LCA","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
