"","Country.Code","datatopic","percountry_indicators"
"9374","MAR","Environment: Agricultural production",11
"9375","MAR","Environment: Biodiversity & protected areas",7
"9376","MAR","Environment: Density & urbanization",12
"9377","MAR","Environment: Emissions",47
"9378","MAR","Environment: Energy production & use",27
"9379","MAR","Environment: Freshwater",9
"9380","MAR","Environment: Land use",24
"9381","MAR","Environment: Natural resources contribution to GDP",6
"9382","MAR","Financial Sector: Access",12
"9383","MAR","Financial Sector: Assets",14
"9384","MAR","Financial Sector: Capital markets",7
"9385","MAR","Financial Sector: Exchange rates & prices",10
"9386","MAR","Financial Sector: Interest rates",1
"9387","MAR","Financial Sector: Monetary holdings (liabilities)",4
"9388","MAR","Gender: Agency",2
"9389","MAR","Gender: Health",6
"9390","MAR","Gender: Participation & access",2
"9391","MAR","Gender: Public life & decision making",2
"9392","MAR","Health: Disease prevention",19
"9393","MAR","Health: Health systems",22
"9394","MAR","Health: Mortality",39
"9395","MAR","Health: Nutrition",29
"9396","MAR","Health: Population: Dynamics",13
"9397","MAR","Health: Population: Structure",58
"9398","MAR","Health: Reproductive health",16
"9399","MAR","Health: Risk factors",31
"9400","MAR","Health: Universal Health Coverage",10
"9401","MAR","Infrastructure: Communications",15
"9402","MAR","Infrastructure: Technology",13
"9403","MAR","Infrastructure: Transportation",8
"9404","MAR","Poverty: Income distribution",9
"9405","MAR","Poverty: Poverty rates",10
"9406","MAR","Poverty: Shared prosperity",1
"9407","MAR","Private Sector & Trade: Business environment",76
"9408","MAR","Private Sector & Trade: Exports",23
"9409","MAR","Private Sector & Trade: Imports",23
"9410","MAR","Private Sector & Trade: Private infrastructure investment",8
"9411","MAR","Private Sector & Trade: Total merchandise trade",1
"9412","MAR","Private Sector & Trade: Trade facilitation",8
"9413","MAR","Private Sector & Trade: Trade price indices",2
"9414","MAR","Private Sector & Trade: Travel & tourism",10
"9415","MAR","Public Sector: Conflict & fragility",5
"9416","MAR","Public Sector: Defense & arms trade",8
"9417","MAR","Public Sector: Government finance",1
"9418","MAR","Public Sector: Government finance: Deficit & financing",10
"9419","MAR","Public Sector: Government finance: Expense",13
"9420","MAR","Public Sector: Government finance: Revenue",20
"9421","MAR","Public Sector: Policy & institutions",51
"9422","MAR","Social Protection & Labor: Economic activity",58
"9423","MAR","Social Protection & Labor: Labor force structure",28
"9424","MAR","Social Protection & Labor: Migration",8
"9425","MAR","Social Protection & Labor: Unemployment",27
"9426","MAR","Trade",24
"9427","MAR",NA,13
"9428","MCO","Economic Policy & Debt: National accounts: Adjusted savings & income",3
"9429","MCO","Economic Policy & Debt: National accounts: Growth rates",4
"9430","MCO","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",3
"9431","MCO","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",2
"9432","MCO","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",4
"9433","MCO","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",2
"9434","MCO","Economic Policy & Debt: National accounts: Shares of GDP & other",2
"9435","MCO","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",3
"9436","MCO","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",2
"9437","MCO","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",3
"9438","MCO","Economic Policy & Debt: National accounts: US$ at current prices: Value added",2
"9439","MCO","Education: Efficiency",12
"9440","MCO","Education: Inputs",41
"9441","MCO","Education: Outcomes",15
"9442","MCO","Education: Participation",20
"9443","MCO","Environment: Agricultural production",3
"9444","MCO","Environment: Biodiversity & protected areas",7
"9445","MCO","Environment: Density & urbanization",7
"9446","MCO","Environment: Emissions",6
"9447","MCO","Environment: Energy production & use",6
"9448","MCO","Environment: Freshwater",5
"9449","MCO","Environment: Land use",14
"9450","MCO","Environment: Natural resources contribution to GDP",3
"9451","MCO","Financial Sector: Assets",2
"9452","MCO","Financial Sector: Exchange rates & prices",6
"9453","MCO","Gender: Public life & decision making",1
"9454","MCO","Health: Disease prevention",13
"9455","MCO","Health: Health systems",19
"9456","MCO","Health: Mortality",26
"9457","MCO","Health: Nutrition",5
"9458","MCO","Health: Population: Dynamics",10
"9459","MCO","Health: Population: Structure",58
"9460","MCO","Health: Reproductive health",6
"9461","MCO","Health: Risk factors",4
"9462","MCO","Health: Universal Health Coverage",5
"9463","MCO","Infrastructure: Communications",9
"9464","MCO","Infrastructure: Technology",10
"9465","MCO","Infrastructure: Transportation",3
"9466","MCO","Private Sector & Trade: Travel & tourism",1
"9467","MCO","Public Sector: Conflict & fragility",2
"9468","MCO","Public Sector: Policy & institutions",38
"9469","MCO","Social Protection & Labor: Economic activity",3
"9470","MCO","Social Protection & Labor: Labor force structure",13
"9471","MCO","Social Protection & Labor: Migration",8
"9472","MCO","Social Protection & Labor: Unemployment",15
"9473","MDA","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"9474","MDA","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"9475","MDA","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"9476","MDA","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"9477","MDA","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"9478","MDA","Economic Policy & Debt: External debt: Debt outstanding",10
"9479","MDA","Economic Policy & Debt: External debt: Debt ratios & other items",11
"9480","MDA","Economic Policy & Debt: External debt: Debt service",5
"9481","MDA","Economic Policy & Debt: External debt: Net flows",18
"9482","MDA","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"9483","MDA","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"9484","MDA","Economic Policy & Debt: National accounts: Growth rates",16
"9485","MDA","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"9486","MDA","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",10
"9487","MDA","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"9488","MDA","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"9489","MDA","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"9490","MDA","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"9491","MDA","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"9492","MDA","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"9493","MDA","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"9494","MDA","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"9495","MDA","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"9496","MDA","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"9497","MDA","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"9498","MDA","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"9499","MDA","Economic Policy & Debt: Official development assistance",63
"9500","MDA","Economic Policy & Debt: Purchasing power parity",13
"9501","MDA","Education: Efficiency",18
"9502","MDA","Education: Inputs",42
"9503","MDA","Education: Outcomes",43
"9504","MDA","Education: Participation",44
"9505","MDA","Employment and Time Use",1
"9506","MDA","Environment: Agricultural production",10
"9507","MDA","Environment: Biodiversity & protected areas",6
"9508","MDA","Environment: Density & urbanization",10
"9509","MDA","Environment: Emissions",47
"9510","MDA","Environment: Energy production & use",27
"9511","MDA","Environment: Freshwater",9
"9512","MDA","Environment: Land use",23
"9513","MDA","Environment: Natural resources contribution to GDP",6
"9514","MDA","Financial Sector: Access",14
"9515","MDA","Financial Sector: Assets",14
"9516","MDA","Financial Sector: Exchange rates & prices",9
"9517","MDA","Financial Sector: Interest rates",5
"9518","MDA","Financial Sector: Monetary holdings (liabilities)",4
"9519","MDA","Gender: Agency",2
"9520","MDA","Gender: Health",7
"9521","MDA","Gender: Participation & access",2
"9522","MDA","Gender: Public life & decision making",3
"9523","MDA","Health",2
"9524","MDA","Health: Disease prevention",21
"9525","MDA","Health: Health systems",22
"9526","MDA","Health: Mortality",39
"9527","MDA","Health: Nutrition",29
"9528","MDA","Health: Population: Dynamics",13
"9529","MDA","Health: Population: Structure",58
"9530","MDA","Health: Reproductive health",13
"9531","MDA","Health: Risk factors",30
"9532","MDA","Health: Universal Health Coverage",10
"9533","MDA","Infrastructure: Communications",13
"9534","MDA","Infrastructure: Technology",13
"9535","MDA","Infrastructure: Transportation",8
"9536","MDA","Poverty: Income distribution",9
"9537","MDA","Poverty: Poverty rates",9
"9538","MDA","Poverty: Shared prosperity",5
"9539","MDA","Private Sector & Trade: Business environment",33
"9540","MDA","Private Sector & Trade: Exports",23
"9541","MDA","Private Sector & Trade: Imports",23
"9542","MDA","Private Sector & Trade: Private infrastructure investment",3
"9543","MDA","Private Sector & Trade: Total merchandise trade",1
"9544","MDA","Private Sector & Trade: Trade facilitation",8
"9545","MDA","Private Sector & Trade: Trade price indices",2
"9546","MDA","Private Sector & Trade: Travel & tourism",10
"9547","MDA","Public Sector: Conflict & fragility",5
"9548","MDA","Public Sector: Defense & arms trade",8
"9549","MDA","Public Sector: Government finance",1
"9550","MDA","Public Sector: Government finance: Deficit & financing",10
"9551","MDA","Public Sector: Government finance: Expense",13
"9552","MDA","Public Sector: Government finance: Revenue",20
"9553","MDA","Public Sector: Policy & institutions",72
"9554","MDA","Social Protection & Labor: Economic activity",70
"9555","MDA","Social Protection & Labor: Labor force structure",28
"9556","MDA","Social Protection & Labor: Migration",8
"9557","MDA","Social Protection & Labor: Unemployment",27
"9558","MDA","Trade",24
"9559","MDA",NA,25
"9560","MDG","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"9561","MDG","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"9562","MDG","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"9563","MDG","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"9564","MDG","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"9565","MDG","Economic Policy & Debt: External debt: Debt outstanding",10
"9566","MDG","Economic Policy & Debt: External debt: Debt ratios & other items",11
"9567","MDG","Economic Policy & Debt: External debt: Debt service",5
"9568","MDG","Economic Policy & Debt: External debt: Net flows",17
"9569","MDG","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"9570","MDG","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"9571","MDG","Economic Policy & Debt: National accounts: Growth rates",16
"9572","MDG","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"9573","MDG","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"9574","MDG","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"9575","MDG","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"9576","MDG","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"9577","MDG","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"9578","MDG","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"9579","MDG","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"9580","MDG","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"9581","MDG","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"9582","MDG","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"9583","MDG","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"9584","MDG","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"9585","MDG","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"9586","MDG","Economic Policy & Debt: Official development assistance",57
"9587","MDG","Economic Policy & Debt: Purchasing power parity",13
"9588","MDG","Education: Efficiency",21
"9589","MDG","Education: Inputs",42
"9590","MDG","Education: Outcomes",43
"9591","MDG","Education: Participation",44
"9592","MDG","Employment and Time Use",1
"9593","MDG","Environment: Agricultural production",10
"9594","MDG","Environment: Biodiversity & protected areas",7
"9595","MDG","Environment: Density & urbanization",12
"9596","MDG","Environment: Emissions",45
"9597","MDG","Environment: Energy production & use",27
"9598","MDG","Environment: Freshwater",9
"9599","MDG","Environment: Land use",24
"9600","MDG","Environment: Natural resources contribution to GDP",6
"9601","MDG","Financial Sector: Access",14
"9602","MDG","Financial Sector: Assets",12
"9603","MDG","Financial Sector: Exchange rates & prices",8
"9604","MDG","Financial Sector: Interest rates",5
"9605","MDG","Financial Sector: Monetary holdings (liabilities)",4
"9606","MDG","Gender: Agency",2
"9607","MDG","Gender: Health",6
"9608","MDG","Gender: Public life & decision making",3
"9609","MDG","Health",2
"9610","MDG","Health: Disease prevention",27
"9611","MDG","Health: Health systems",22
"9612","MDG","Health: Mortality",39
"9613","MDG","Health: Nutrition",30
"9614","MDG","Health: Population: Dynamics",12
"9615","MDG","Health: Population: Structure",58
"9616","MDG","Health: Reproductive health",15
"9617","MDG","Health: Risk factors",31
"9618","MDG","Health: Universal Health Coverage",10
"9619","MDG","Infrastructure: Communications",13
"9620","MDG","Infrastructure: Technology",13
"9621","MDG","Infrastructure: Transportation",8
"9622","MDG","Poverty: Income distribution",9
"9623","MDG","Poverty: Poverty rates",10
"9624","MDG","Poverty: Shared prosperity",1
"9625","MDG","Private Sector & Trade: Business environment",76
"9626","MDG","Private Sector & Trade: Exports",23
"9627","MDG","Private Sector & Trade: Imports",23
"9628","MDG","Private Sector & Trade: Private infrastructure investment",5
"9629","MDG","Private Sector & Trade: Total merchandise trade",1
"9630","MDG","Private Sector & Trade: Trade facilitation",8
"9631","MDG","Private Sector & Trade: Trade price indices",2
"9632","MDG","Private Sector & Trade: Travel & tourism",10
"9633","MDG","Public Sector: Conflict & fragility",2
"9634","MDG","Public Sector: Defense & arms trade",7
"9635","MDG","Public Sector: Government finance",1
"9636","MDG","Public Sector: Government finance: Deficit & financing",8
"9637","MDG","Public Sector: Government finance: Expense",13
"9638","MDG","Public Sector: Government finance: Revenue",22
"9639","MDG","Public Sector: Policy & institutions",72
"9640","MDG","Social Protection & Labor: Economic activity",74
"9641","MDG","Social Protection & Labor: Labor force structure",28
"9642","MDG","Social Protection & Labor: Migration",9
"9643","MDG","Social Protection & Labor: Unemployment",27
"9644","MDG","Trade",24
"9645","MDG",NA,7
"9646","MDV","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"9647","MDV","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"9648","MDV","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"9649","MDV","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"9650","MDV","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"9651","MDV","Economic Policy & Debt: External debt: Debt outstanding",9
"9652","MDV","Economic Policy & Debt: External debt: Debt ratios & other items",11
"9653","MDV","Economic Policy & Debt: External debt: Debt service",5
"9654","MDV","Economic Policy & Debt: External debt: Net flows",16
"9655","MDV","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"9656","MDV","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"9657","MDV","Economic Policy & Debt: National accounts: Growth rates",16
"9658","MDV","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"9659","MDV","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"9660","MDV","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"9661","MDV","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"9662","MDV","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"9663","MDV","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"9664","MDV","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"9665","MDV","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"9666","MDV","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"9667","MDV","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"9668","MDV","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"9669","MDV","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"9670","MDV","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"9671","MDV","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"9672","MDV","Economic Policy & Debt: Official development assistance",51
"9673","MDV","Economic Policy & Debt: Purchasing power parity",13
"9674","MDV","Education: Efficiency",21
"9675","MDV","Education: Inputs",41
"9676","MDV","Education: Outcomes",40
"9677","MDV","Education: Participation",44
"9678","MDV","Employment and Time Use",1
"9679","MDV","Environment: Agricultural production",10
"9680","MDV","Environment: Biodiversity & protected areas",7
"9681","MDV","Environment: Density & urbanization",8
"9682","MDV","Environment: Emissions",40
"9683","MDV","Environment: Energy production & use",22
"9684","MDV","Environment: Freshwater",9
"9685","MDV","Environment: Land use",23
"9686","MDV","Environment: Natural resources contribution to GDP",6
"9687","MDV","Financial Sector: Access",13
"9688","MDV","Financial Sector: Assets",14
"9689","MDV","Financial Sector: Exchange rates & prices",8
"9690","MDV","Financial Sector: Interest rates",5
"9691","MDV","Financial Sector: Monetary holdings (liabilities)",4
"9692","MDV","Gender: Agency",2
"9693","MDV","Gender: Health",7
"9694","MDV","Gender: Public life & decision making",3
"9695","MDV","Health",2
"9696","MDV","Health: Disease prevention",17
"9697","MDV","Health: Health systems",22
"9698","MDV","Health: Mortality",39
"9699","MDV","Health: Nutrition",28
"9700","MDV","Health: Population: Dynamics",13
"9701","MDV","Health: Population: Structure",58
"9702","MDV","Health: Reproductive health",15
"9703","MDV","Health: Risk factors",26
"9704","MDV","Health: Universal Health Coverage",10
"9705","MDV","Infrastructure: Communications",15
"9706","MDV","Infrastructure: Technology",4
"9707","MDV","Infrastructure: Transportation",5
"9708","MDV","Poverty: Income distribution",9
"9709","MDV","Poverty: Poverty rates",10
"9710","MDV","Poverty: Shared prosperity",1
"9711","MDV","Private Sector & Trade: Business environment",2
"9712","MDV","Private Sector & Trade: Exports",23
"9713","MDV","Private Sector & Trade: Imports",23
"9714","MDV","Private Sector & Trade: Private infrastructure investment",4
"9715","MDV","Private Sector & Trade: Total merchandise trade",1
"9716","MDV","Private Sector & Trade: Trade facilitation",8
"9717","MDV","Private Sector & Trade: Trade price indices",2
"9718","MDV","Private Sector & Trade: Travel & tourism",10
"9719","MDV","Public Sector: Conflict & fragility",4
"9720","MDV","Public Sector: Defense & arms trade",3
"9721","MDV","Public Sector: Government finance",1
"9722","MDV","Public Sector: Government finance: Deficit & financing",10
"9723","MDV","Public Sector: Government finance: Expense",13
"9724","MDV","Public Sector: Government finance: Revenue",20
"9725","MDV","Public Sector: Policy & institutions",63
"9726","MDV","Social Protection & Labor: Economic activity",41
"9727","MDV","Social Protection & Labor: Labor force structure",28
"9728","MDV","Social Protection & Labor: Migration",5
"9729","MDV","Social Protection & Labor: Unemployment",27
"9730","MDV","Trade",24
"9731","MDV",NA,19
"9732","MEX","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"9733","MEX","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"9734","MEX","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"9735","MEX","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"9736","MEX","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"9737","MEX","Economic Policy & Debt: External debt: Debt outstanding",9
"9738","MEX","Economic Policy & Debt: External debt: Debt ratios & other items",11
"9739","MEX","Economic Policy & Debt: External debt: Debt service",5
"9740","MEX","Economic Policy & Debt: External debt: Net flows",18
"9741","MEX","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"9742","MEX","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"9743","MEX","Economic Policy & Debt: National accounts: Growth rates",16
"9744","MEX","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"9745","MEX","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"9746","MEX","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"9747","MEX","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"9748","MEX","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"9749","MEX","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"9750","MEX","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"9751","MEX","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"9752","MEX","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"9753","MEX","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"9754","MEX","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"9755","MEX","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"9756","MEX","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"9757","MEX","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"9758","MEX","Economic Policy & Debt: Official development assistance",56
"9759","MEX","Economic Policy & Debt: Purchasing power parity",13
"9760","MEX","Education: Efficiency",21
"9761","MEX","Education: Inputs",38
"9762","MEX","Education: Outcomes",49
"9763","MEX","Education: Participation",40
"9764","MEX","Employment and Time Use",1
"9765","MEX","Environment: Agricultural production",11
"9766","MEX","Environment: Biodiversity & protected areas",7
"9767","MEX","Environment: Density & urbanization",12
"9768","MEX","Environment: Emissions",48
"9769","MEX","Environment: Energy production & use",27
"9770","MEX","Environment: Freshwater",9
"9771","MEX","Environment: Land use",24
"9772","MEX","Environment: Natural resources contribution to GDP",6
"9773","MEX","Financial Sector: Access",12
"9774","MEX","Financial Sector: Assets",14
"9775","MEX","Financial Sector: Capital markets",7
"9776","MEX","Financial Sector: Exchange rates & prices",10
"9777","MEX","Financial Sector: Interest rates",5
"9778","MEX","Financial Sector: Monetary holdings (liabilities)",4
"9779","MEX","Gender: Agency",2
"9780","MEX","Gender: Health",1
"9781","MEX","Gender: Participation & access",2
"9782","MEX","Gender: Public life & decision making",1
"9783","MEX","Health",2
"9784","MEX","Health: Disease prevention",21
"9785","MEX","Health: Health systems",21
"9786","MEX","Health: Mortality",39
"9787","MEX","Health: Nutrition",28
"9788","MEX","Health: Population: Dynamics",12
"9789","MEX","Health: Population: Structure",58
"9790","MEX","Health: Reproductive health",15
"9791","MEX","Health: Risk factors",30
"9792","MEX","Health: Universal Health Coverage",10
"9793","MEX","Infrastructure: Communications",15
"9794","MEX","Infrastructure: Technology",13
"9795","MEX","Infrastructure: Transportation",7
"9796","MEX","Poverty: Income distribution",9
"9797","MEX","Poverty: Poverty rates",10
"9798","MEX","Poverty: Shared prosperity",5
"9799","MEX","Private Sector & Trade: Business environment",76
"9800","MEX","Private Sector & Trade: Exports",23
"9801","MEX","Private Sector & Trade: Imports",23
"9802","MEX","Private Sector & Trade: Private infrastructure investment",8
"9803","MEX","Private Sector & Trade: Total merchandise trade",1
"9804","MEX","Private Sector & Trade: Trade facilitation",8
"9805","MEX","Private Sector & Trade: Trade price indices",2
"9806","MEX","Private Sector & Trade: Travel & tourism",10
"9807","MEX","Public Sector: Conflict & fragility",6
"9808","MEX","Public Sector: Defense & arms trade",8
"9809","MEX","Public Sector: Government finance",1
"9810","MEX","Public Sector: Government finance: Deficit & financing",10
"9811","MEX","Public Sector: Government finance: Expense",13
"9812","MEX","Public Sector: Government finance: Revenue",22
"9813","MEX","Public Sector: Policy & institutions",51
"9814","MEX","Social Protection & Labor: Economic activity",74
"9815","MEX","Social Protection & Labor: Labor force structure",28
"9816","MEX","Social Protection & Labor: Migration",10
"9817","MEX","Social Protection & Labor: Unemployment",27
"9818","MEX","Trade",24
"9819","MEX",NA,27
"9820","MHL","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"9821","MHL","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"9822","MHL","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",19
"9823","MHL","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"9824","MHL","Economic Policy & Debt: Balance of payments: Reserves & other items",2
"9825","MHL","Economic Policy & Debt: National accounts: Adjusted savings & income",11
"9826","MHL","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"9827","MHL","Economic Policy & Debt: National accounts: Growth rates",16
"9828","MHL","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"9829","MHL","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"9830","MHL","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"9831","MHL","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"9832","MHL","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"9833","MHL","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"9834","MHL","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"9835","MHL","Economic Policy & Debt: National accounts: Shares of GDP & other",20
"9836","MHL","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"9837","MHL","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"9838","MHL","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",4
"9839","MHL","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"9840","MHL","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"9841","MHL","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"9842","MHL","Economic Policy & Debt: Official development assistance",38
"9843","MHL","Economic Policy & Debt: Purchasing power parity",13
"9844","MHL","Education: Efficiency",21
"9845","MHL","Education: Inputs",42
"9846","MHL","Education: Outcomes",40
"9847","MHL","Education: Participation",44
"9848","MHL","Employment and Time Use",1
"9849","MHL","Environment: Agricultural production",6
"9850","MHL","Environment: Biodiversity & protected areas",7
"9851","MHL","Environment: Density & urbanization",8
"9852","MHL","Environment: Emissions",23
"9853","MHL","Environment: Energy production & use",22
"9854","MHL","Environment: Land use",22
"9855","MHL","Environment: Natural resources contribution to GDP",3
"9856","MHL","Financial Sector: Access",2
"9857","MHL","Financial Sector: Exchange rates & prices",6
"9858","MHL","Gender: Agency",2
"9859","MHL","Gender: Health",1
"9860","MHL","Gender: Public life & decision making",1
"9861","MHL","Health: Disease prevention",16
"9862","MHL","Health: Health systems",21
"9863","MHL","Health: Mortality",26
"9864","MHL","Health: Nutrition",26
"9865","MHL","Health: Population: Dynamics",11
"9866","MHL","Health: Population: Structure",58
"9867","MHL","Health: Reproductive health",11
"9868","MHL","Health: Risk factors",10
"9869","MHL","Health: Universal Health Coverage",10
"9870","MHL","Infrastructure: Communications",11
"9871","MHL","Infrastructure: Technology",1
"9872","MHL","Infrastructure: Transportation",5
"9873","MHL","Poverty: Income distribution",9
"9874","MHL","Poverty: Poverty rates",9
"9875","MHL","Poverty: Shared prosperity",1
"9876","MHL","Private Sector & Trade: Business environment",2
"9877","MHL","Private Sector & Trade: Exports",17
"9878","MHL","Private Sector & Trade: Imports",18
"9879","MHL","Private Sector & Trade: Total merchandise trade",1
"9880","MHL","Private Sector & Trade: Trade price indices",2
"9881","MHL","Private Sector & Trade: Travel & tourism",9
"9882","MHL","Public Sector: Conflict & fragility",2
"9883","MHL","Public Sector: Defense & arms trade",1
"9884","MHL","Public Sector: Government finance",1
"9885","MHL","Public Sector: Government finance: Deficit & financing",10
"9886","MHL","Public Sector: Government finance: Expense",13
"9887","MHL","Public Sector: Government finance: Revenue",18
"9888","MHL","Public Sector: Policy & institutions",72
"9889","MHL","Social Protection & Labor: Economic activity",10
"9890","MHL","Social Protection & Labor: Labor force structure",16
"9891","MHL","Social Protection & Labor: Migration",5
