"","Country.Code","datatopic","percountry_indicators"
"8488","KWT","Education: Inputs",42
"8489","KWT","Education: Outcomes",43
"8490","KWT","Education: Participation",44
"8491","KWT","Employment and Time Use",1
"8492","KWT","Environment: Agricultural production",13
"8493","KWT","Environment: Biodiversity & protected areas",7
"8494","KWT","Environment: Density & urbanization",11
"8495","KWT","Environment: Emissions",40
"8496","KWT","Environment: Energy production & use",27
"8497","KWT","Environment: Freshwater",8
"8498","KWT","Environment: Land use",22
"8499","KWT","Environment: Natural resources contribution to GDP",6
"8500","KWT","Financial Sector: Access",14
"8501","KWT","Financial Sector: Assets",12
"8502","KWT","Financial Sector: Capital markets",7
"8503","KWT","Financial Sector: Exchange rates & prices",9
"8504","KWT","Financial Sector: Interest rates",4
"8505","KWT","Financial Sector: Monetary holdings (liabilities)",4
"8506","KWT","Gender: Public life & decision making",1
"8507","KWT","Health",2
"8508","KWT","Health: Disease prevention",14
"8509","KWT","Health: Health systems",20
"8510","KWT","Health: Mortality",39
"8511","KWT","Health: Nutrition",24
"8512","KWT","Health: Population: Dynamics",7
"8513","KWT","Health: Population: Structure",58
"8514","KWT","Health: Reproductive health",12
"8515","KWT","Health: Risk factors",18
"8516","KWT","Health: Universal Health Coverage",1
"8517","KWT","Infrastructure: Communications",13
"8518","KWT","Infrastructure: Technology",13
"8519","KWT","Infrastructure: Transportation",7
"8520","KWT","Private Sector & Trade: Business environment",31
"8521","KWT","Private Sector & Trade: Exports",22
"8522","KWT","Private Sector & Trade: Imports",22
"8523","KWT","Private Sector & Trade: Tariffs",24
"8524","KWT","Private Sector & Trade: Total merchandise trade",1
"8525","KWT","Private Sector & Trade: Trade facilitation",16
"8526","KWT","Private Sector & Trade: Trade indexes",5
"8527","KWT","Private Sector & Trade: Trade price indices",2
"8528","KWT","Private Sector & Trade: Travel & tourism",10
"8529","KWT","Public Sector: Conflict & fragility",5
"8530","KWT","Public Sector: Defense & arms trade",8
"8531","KWT","Public Sector: Government finance",1
"8532","KWT","Public Sector: Government finance: Deficit & financing",4
"8533","KWT","Public Sector: Government finance: Expense",13
"8534","KWT","Public Sector: Government finance: Revenue",17
"8535","KWT","Public Sector: Policy & institutions",51
"8536","KWT","Social Protection & Labor: Economic activity",37
"8537","KWT","Social Protection & Labor: Labor force structure",28
"8538","KWT","Social Protection & Labor: Migration",5
"8539","KWT","Social Protection & Labor: Unemployment",21
"8540","KWT","Trade",1
"8541","LAO","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"8542","LAO","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"8543","LAO","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",20
"8544","LAO","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"8545","LAO","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"8546","LAO","Economic Policy & Debt: External debt: Debt outstanding",8
"8547","LAO","Economic Policy & Debt: External debt: Debt ratios & other items",9
"8548","LAO","Economic Policy & Debt: External debt: Debt service",5
"8549","LAO","Economic Policy & Debt: External debt: Net flows",19
"8550","LAO","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"8551","LAO","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"8552","LAO","Economic Policy & Debt: National accounts: Growth rates",16
"8553","LAO","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"8554","LAO","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"8555","LAO","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"8556","LAO","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"8557","LAO","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"8558","LAO","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"8559","LAO","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"8560","LAO","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"8561","LAO","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"8562","LAO","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"8563","LAO","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"8564","LAO","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"8565","LAO","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"8566","LAO","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"8567","LAO","Economic Policy & Debt: Official development assistance",57
"8568","LAO","Economic Policy & Debt: Purchasing power parity",12
"8569","LAO","Education: Efficiency",21
"8570","LAO","Education: Inputs",42
"8571","LAO","Education: Outcomes",49
"8572","LAO","Education: Participation",44
"8573","LAO","Employment and Time Use",1
"8574","LAO","Environment: Agricultural production",12
"8575","LAO","Environment: Biodiversity & protected areas",6
"8576","LAO","Environment: Density & urbanization",10
"8577","LAO","Environment: Emissions",33
"8578","LAO","Environment: Energy production & use",9
"8579","LAO","Environment: Freshwater",9
"8580","LAO","Environment: Land use",24
"8581","LAO","Environment: Natural resources contribution to GDP",6
"8582","LAO","Financial Sector: Access",14
"8583","LAO","Financial Sector: Assets",8
"8584","LAO","Financial Sector: Exchange rates & prices",8
"8585","LAO","Financial Sector: Interest rates",5
"8586","LAO","Financial Sector: Monetary holdings (liabilities)",4
"8587","LAO","Gender: Agency",2
"8588","LAO","Gender: Health",1
"8589","LAO","Gender: Participation & access",2
"8590","LAO","Gender: Public life & decision making",1
"8591","LAO","Health",2
"8592","LAO","Health: Disease prevention",25
"8593","LAO","Health: Health systems",21
"8594","LAO","Health: Mortality",39
"8595","LAO","Health: Nutrition",26
"8596","LAO","Health: Population: Dynamics",11
"8597","LAO","Health: Population: Structure",58
"8598","LAO","Health: Reproductive health",14
"8599","LAO","Health: Risk factors",31
"8600","LAO","Health: Universal Health Coverage",12
"8601","LAO","Infrastructure: Communications",13
"8602","LAO","Infrastructure: Technology",11
"8603","LAO","Infrastructure: Transportation",5
"8604","LAO","Poverty: Income distribution",9
"8605","LAO","Poverty: Poverty rates",10
"8606","LAO","Poverty: Shared prosperity",4
"8607","LAO","Private Sector & Trade: Business environment",53
"8608","LAO","Private Sector & Trade: Exports",23
"8609","LAO","Private Sector & Trade: Imports",23
"8610","LAO","Private Sector & Trade: Private infrastructure investment",6
"8611","LAO","Private Sector & Trade: Tariffs",24
"8612","LAO","Private Sector & Trade: Total merchandise trade",1
"8613","LAO","Private Sector & Trade: Trade facilitation",16
"8614","LAO","Private Sector & Trade: Trade indexes",5
"8615","LAO","Private Sector & Trade: Trade price indices",2
"8616","LAO","Private Sector & Trade: Travel & tourism",10
"8617","LAO","Public Sector: Conflict & fragility",3
"8618","LAO","Public Sector: Defense & arms trade",7
"8619","LAO","Public Sector: Government finance",1
"8620","LAO","Public Sector: Government finance: Deficit & financing",8
"8621","LAO","Public Sector: Government finance: Expense",13
"8622","LAO","Public Sector: Government finance: Revenue",20
"8623","LAO","Public Sector: Policy & institutions",76
"8624","LAO","Social Protection & Labor: Economic activity",74
"8625","LAO","Social Protection & Labor: Labor force structure",28
"8626","LAO","Social Protection & Labor: Migration",5
"8627","LAO","Social Protection & Labor: Performance",11
"8628","LAO","Social Protection & Labor: Unemployment",24
"8629","LAO","Trade",1
"8630","LBN","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"8631","LBN","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"8632","LBN","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"8633","LBN","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"8634","LBN","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"8635","LBN","Economic Policy & Debt: External debt: Debt outstanding",10
"8636","LBN","Economic Policy & Debt: External debt: Debt ratios & other items",10
"8637","LBN","Economic Policy & Debt: External debt: Debt service",5
"8638","LBN","Economic Policy & Debt: External debt: Net flows",17
"8639","LBN","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"8640","LBN","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"8641","LBN","Economic Policy & Debt: National accounts: Growth rates",16
"8642","LBN","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"8643","LBN","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"8644","LBN","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"8645","LBN","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"8646","LBN","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"8647","LBN","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"8648","LBN","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"8649","LBN","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"8650","LBN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"8651","LBN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"8652","LBN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"8653","LBN","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"8654","LBN","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"8655","LBN","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"8656","LBN","Economic Policy & Debt: Official development assistance",62
"8657","LBN","Economic Policy & Debt: Purchasing power parity",13
"8658","LBN","Education: Efficiency",15
"8659","LBN","Education: Inputs",31
"8660","LBN","Education: Outcomes",40
"8661","LBN","Education: Participation",34
"8662","LBN","Employment and Time Use",1
"8663","LBN","Environment: Agricultural production",13
"8664","LBN","Environment: Biodiversity & protected areas",7
"8665","LBN","Environment: Density & urbanization",12
"8666","LBN","Environment: Emissions",41
"8667","LBN","Environment: Energy production & use",24
"8668","LBN","Environment: Freshwater",9
"8669","LBN","Environment: Land use",23
"8670","LBN","Environment: Natural resources contribution to GDP",6
"8671","LBN","Financial Sector: Access",14
"8672","LBN","Financial Sector: Assets",10
"8673","LBN","Financial Sector: Capital markets",7
"8674","LBN","Financial Sector: Exchange rates & prices",9
"8675","LBN","Financial Sector: Interest rates",5
"8676","LBN","Financial Sector: Monetary holdings (liabilities)",4
"8677","LBN","Gender: Agency",2
"8678","LBN","Gender: Public life & decision making",1
"8679","LBN","Health",2
"8680","LBN","Health: Disease prevention",12
"8681","LBN","Health: Health systems",21
"8682","LBN","Health: Mortality",39
"8683","LBN","Health: Nutrition",24
"8684","LBN","Health: Population: Dynamics",9
"8685","LBN","Health: Population: Structure",58
"8686","LBN","Health: Reproductive health",11
"8687","LBN","Health: Risk factors",19
"8688","LBN","Health: Universal Health Coverage",12
"8689","LBN","Infrastructure: Communications",13
"8690","LBN","Infrastructure: Technology",8
"8691","LBN","Infrastructure: Transportation",8
"8692","LBN","Poverty: Income distribution",9
"8693","LBN","Poverty: Poverty rates",9
"8694","LBN","Private Sector & Trade: Business environment",52
"8695","LBN","Private Sector & Trade: Exports",23
"8696","LBN","Private Sector & Trade: Imports",23
"8697","LBN","Private Sector & Trade: Private infrastructure investment",5
"8698","LBN","Private Sector & Trade: Tariffs",18
"8699","LBN","Private Sector & Trade: Total merchandise trade",1
"8700","LBN","Private Sector & Trade: Trade facilitation",16
"8701","LBN","Private Sector & Trade: Trade indexes",5
"8702","LBN","Private Sector & Trade: Trade price indices",2
"8703","LBN","Private Sector & Trade: Travel & tourism",9
"8704","LBN","Public Sector: Conflict & fragility",7
"8705","LBN","Public Sector: Defense & arms trade",8
"8706","LBN","Public Sector: Government finance",1
"8707","LBN","Public Sector: Government finance: Deficit & financing",10
"8708","LBN","Public Sector: Government finance: Expense",13
"8709","LBN","Public Sector: Government finance: Revenue",20
"8710","LBN","Public Sector: Policy & institutions",55
"8711","LBN","Social Protection & Labor: Economic activity",41
"8712","LBN","Social Protection & Labor: Labor force structure",28
"8713","LBN","Social Protection & Labor: Migration",5
"8714","LBN","Social Protection & Labor: Performance",13
"8715","LBN","Social Protection & Labor: Unemployment",24
"8716","LBN","Trade",1
"8717","LBR","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"8718","LBR","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"8719","LBR","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",20
"8720","LBR","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"8721","LBR","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"8722","LBR","Economic Policy & Debt: External debt: Debt outstanding",10
"8723","LBR","Economic Policy & Debt: External debt: Debt ratios & other items",11
"8724","LBR","Economic Policy & Debt: External debt: Debt service",5
"8725","LBR","Economic Policy & Debt: External debt: Net flows",17
"8726","LBR","Economic Policy & Debt: National accounts: Adjusted savings & income",19
"8727","LBR","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"8728","LBR","Economic Policy & Debt: National accounts: Growth rates",5
"8729","LBR","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",5
"8730","LBR","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",3
"8731","LBR","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",9
"8732","LBR","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",2
"8733","LBR","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"8734","LBR","Economic Policy & Debt: National accounts: Shares of GDP & other",4
"8735","LBR","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",4
"8736","LBR","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",6
"8737","LBR","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",7
"8738","LBR","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",1
"8739","LBR","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"8740","LBR","Economic Policy & Debt: Official development assistance",59
"8741","LBR","Economic Policy & Debt: Purchasing power parity",11
"8742","LBR","Education: Efficiency",21
"8743","LBR","Education: Inputs",39
"8744","LBR","Education: Outcomes",40
"8745","LBR","Education: Participation",44
"8746","LBR","Employment and Time Use",1
"8747","LBR","Environment: Agricultural production",10
"8748","LBR","Environment: Biodiversity & protected areas",7
"8749","LBR","Environment: Density & urbanization",12
"8750","LBR","Environment: Emissions",32
"8751","LBR","Environment: Energy production & use",9
"8752","LBR","Environment: Freshwater",9
"8753","LBR","Environment: Land use",22
"8754","LBR","Environment: Natural resources contribution to GDP",6
"8755","LBR","Financial Sector: Access",13
"8756","LBR","Financial Sector: Assets",10
"8757","LBR","Financial Sector: Exchange rates & prices",8
"8758","LBR","Financial Sector: Interest rates",4
"8759","LBR","Financial Sector: Monetary holdings (liabilities)",4
"8760","LBR","Gender: Agency",2
"8761","LBR","Gender: Health",7
"8762","LBR","Gender: Participation & access",2
"8763","LBR","Gender: Public life & decision making",3
"8764","LBR","Health",2
"8765","LBR","Health: Disease prevention",20
"8766","LBR","Health: Health systems",23
"8767","LBR","Health: Mortality",39
"8768","LBR","Health: Nutrition",26
"8769","LBR","Health: Population: Dynamics",12
"8770","LBR","Health: Population: Structure",58
"8771","LBR","Health: Reproductive health",16
"8772","LBR","Health: Risk factors",30
"8773","LBR","Health: Universal Health Coverage",12
"8774","LBR","Infrastructure: Communications",9
"8775","LBR","Infrastructure: Technology",3
"8776","LBR","Infrastructure: Transportation",7
"8777","LBR","Poverty: Income distribution",9
"8778","LBR","Poverty: Poverty rates",10
"8779","LBR","Private Sector & Trade: Business environment",54
"8780","LBR","Private Sector & Trade: Exports",23
"8781","LBR","Private Sector & Trade: Imports",23
"8782","LBR","Private Sector & Trade: Private infrastructure investment",6
"8783","LBR","Private Sector & Trade: Tariffs",24
"8784","LBR","Private Sector & Trade: Total merchandise trade",1
"8785","LBR","Private Sector & Trade: Trade facilitation",16
"8786","LBR","Private Sector & Trade: Trade indexes",5
"8787","LBR","Private Sector & Trade: Trade price indices",2
"8788","LBR","Private Sector & Trade: Travel & tourism",7
"8789","LBR","Public Sector: Conflict & fragility",5
"8790","LBR","Public Sector: Defense & arms trade",7
"8791","LBR","Public Sector: Government finance",1
"8792","LBR","Public Sector: Government finance: Deficit & financing",10
"8793","LBR","Public Sector: Government finance: Expense",6
"8794","LBR","Public Sector: Government finance: Revenue",16
"8795","LBR","Public Sector: Policy & institutions",76
"8796","LBR","Social Protection & Labor: Economic activity",74
"8797","LBR","Social Protection & Labor: Labor force structure",28
"8798","LBR","Social Protection & Labor: Migration",5
"8799","LBR","Social Protection & Labor: Performance",19
"8800","LBR","Social Protection & Labor: Unemployment",24
"8801","LBR","Trade",1
"8802","LBY","Economic Policy & Debt: Balance of payments: Capital & financial account",10
"8803","LBY","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"8804","LBY","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"8805","LBY","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"8806","LBY","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"8807","LBY","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"8808","LBY","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"8809","LBY","Economic Policy & Debt: National accounts: Growth rates",15
"8810","LBY","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"8811","LBY","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",9
"8812","LBY","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"8813","LBY","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"8814","LBY","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"8815","LBY","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"8816","LBY","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"8817","LBY","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"8818","LBY","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"8819","LBY","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"8820","LBY","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"8821","LBY","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"8822","LBY","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"8823","LBY","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"8824","LBY","Economic Policy & Debt: Official development assistance",59
"8825","LBY","Economic Policy & Debt: Purchasing power parity",13
"8826","LBY","Education: Efficiency",18
"8827","LBY","Education: Inputs",20
"8828","LBY","Education: Outcomes",25
"8829","LBY","Education: Participation",44
"8830","LBY","Employment and Time Use",1
"8831","LBY","Environment: Agricultural production",13
"8832","LBY","Environment: Biodiversity & protected areas",7
"8833","LBY","Environment: Density & urbanization",11
"8834","LBY","Environment: Emissions",41
"8835","LBY","Environment: Energy production & use",24
"8836","LBY","Environment: Freshwater",9
"8837","LBY","Environment: Land use",22
"8838","LBY","Environment: Natural resources contribution to GDP",6
"8839","LBY","Financial Sector: Access",13
"8840","LBY","Financial Sector: Assets",10
"8841","LBY","Financial Sector: Exchange rates & prices",8
"8842","LBY","Financial Sector: Interest rates",5
"8843","LBY","Financial Sector: Monetary holdings (liabilities)",4
"8844","LBY","Gender: Public life & decision making",1
"8845","LBY","Health",2
"8846","LBY","Health: Disease prevention",9
"8847","LBY","Health: Health systems",20
"8848","LBY","Health: Mortality",39
"8849","LBY","Health: Nutrition",23
"8850","LBY","Health: Population: Dynamics",6
"8851","LBY","Health: Population: Structure",58
"8852","LBY","Health: Reproductive health",11
"8853","LBY","Health: Risk factors",16
"8854","LBY","Health: Universal Health Coverage",1
"8855","LBY","Infrastructure: Communications",13
"8856","LBY","Infrastructure: Technology",6
"8857","LBY","Infrastructure: Transportation",7
"8858","LBY","Poverty: Poverty rates",1
"8859","LBY","Private Sector & Trade: Business environment",24
"8860","LBY","Private Sector & Trade: Exports",23
"8861","LBY","Private Sector & Trade: Imports",23
"8862","LBY","Private Sector & Trade: Tariffs",18
"8863","LBY","Private Sector & Trade: Total merchandise trade",1
"8864","LBY","Private Sector & Trade: Trade facilitation",16
"8865","LBY","Private Sector & Trade: Trade indexes",5
"8866","LBY","Private Sector & Trade: Trade price indices",2
"8867","LBY","Private Sector & Trade: Travel & tourism",10
"8868","LBY","Public Sector: Conflict & fragility",4
"8869","LBY","Public Sector: Defense & arms trade",8
"8870","LBY","Public Sector: Government finance",1
"8871","LBY","Public Sector: Policy & institutions",46
"8872","LBY","Social Protection & Labor: Economic activity",37
"8873","LBY","Social Protection & Labor: Labor force structure",19
"8874","LBY","Social Protection & Labor: Migration",5
"8875","LBY","Social Protection & Labor: Unemployment",12
"8876","LBY","Trade",1
"8877","LCA","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"8878","LCA","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"8879","LCA","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"8880","LCA","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"8881","LCA","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"8882","LCA","Economic Policy & Debt: External debt: Debt outstanding",9
"8883","LCA","Economic Policy & Debt: External debt: Debt ratios & other items",11
"8884","LCA","Economic Policy & Debt: External debt: Debt service",5
"8885","LCA","Economic Policy & Debt: External debt: Net flows",13
"8886","LCA","Economic Policy & Debt: National accounts: Adjusted savings & income",19
"8887","LCA","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"8888","LCA","Economic Policy & Debt: National accounts: Growth rates",6
"8889","LCA","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",4
"8890","LCA","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"8891","LCA","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",9
"8892","LCA","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",2
"8893","LCA","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"8894","LCA","Economic Policy & Debt: National accounts: Shares of GDP & other",10
"8895","LCA","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"8896","LCA","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"8897","LCA","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",7
"8898","LCA","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",1
"8899","LCA","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"8900","LCA","Economic Policy & Debt: Official development assistance",46
"8901","LCA","Economic Policy & Debt: Purchasing power parity",11
"8902","LCA","Education: Efficiency",21
"8903","LCA","Education: Inputs",41
"8904","LCA","Education: Outcomes",34
"8905","LCA","Education: Participation",44
"8906","LCA","Employment and Time Use",1
"8907","LCA","Environment: Agricultural production",12
"8908","LCA","Environment: Biodiversity & protected areas",7
"8909","LCA","Environment: Density & urbanization",7
"8910","LCA","Environment: Emissions",34
"8911","LCA","Environment: Energy production & use",14
"8912","LCA","Environment: Freshwater",9
"8913","LCA","Environment: Land use",22
"8914","LCA","Environment: Natural resources contribution to GDP",6
"8915","LCA","Financial Sector: Access",2
"8916","LCA","Financial Sector: Assets",12
"8917","LCA","Financial Sector: Exchange rates & prices",9
"8918","LCA","Financial Sector: Interest rates",5
"8919","LCA","Financial Sector: Monetary holdings (liabilities)",4
"8920","LCA","Gender: Agency",2
"8921","LCA","Gender: Public life & decision making",1
"8922","LCA","Health",2
"8923","LCA","Health: Disease prevention",15
"8924","LCA","Health: Health systems",21
"8925","LCA","Health: Mortality",39
"8926","LCA","Health: Nutrition",24
"8927","LCA","Health: Population: Dynamics",12
"8928","LCA","Health: Population: Structure",58
"8929","LCA","Health: Reproductive health",12
"8930","LCA","Health: Risk factors",11
"8931","LCA","Health: Universal Health Coverage",12
"8932","LCA","Infrastructure: Communications",13
"8933","LCA","Infrastructure: Technology",11
"8934","LCA","Infrastructure: Transportation",3
"8935","LCA","Poverty: Income distribution",9
"8936","LCA","Poverty: Poverty rates",10
"8937","LCA","Private Sector & Trade: Business environment",53
"8938","LCA","Private Sector & Trade: Exports",23
"8939","LCA","Private Sector & Trade: Imports",23
"8940","LCA","Private Sector & Trade: Private infrastructure investment",2
"8941","LCA","Private Sector & Trade: Tariffs",24
"8942","LCA","Private Sector & Trade: Total merchandise trade",1
"8943","LCA","Private Sector & Trade: Trade facilitation",8
"8944","LCA","Private Sector & Trade: Trade indexes",5
"8945","LCA","Private Sector & Trade: Trade price indices",2
"8946","LCA","Private Sector & Trade: Travel & tourism",8
"8947","LCA","Public Sector: Conflict & fragility",4
"8948","LCA","Public Sector: Government finance",1
"8949","LCA","Public Sector: Government finance: Deficit & financing",10
"8950","LCA","Public Sector: Government finance: Expense",11
"8951","LCA","Public Sector: Government finance: Revenue",18
"8952","LCA","Public Sector: Policy & institutions",76
"8953","LCA","Social Protection & Labor: Economic activity",40
"8954","LCA","Social Protection & Labor: Labor force structure",28
"8955","LCA","Social Protection & Labor: Migration",5
"8956","LCA","Social Protection & Labor: Unemployment",24
"8957","LIE","Economic Policy & Debt: Balance of payments: Capital & financial account",2
"8958","LIE","Economic Policy & Debt: National accounts: Adjusted savings & income",10
"8959","LIE","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"8960","LIE","Economic Policy & Debt: National accounts: Growth rates",2
"8961","LIE","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",2
"8962","LIE","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",8
"8963","LIE","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",1
"8964","LIE","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"8965","LIE","Economic Policy & Debt: National accounts: Shares of GDP & other",4
"8966","LIE","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"8967","LIE","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",1
"8968","LIE","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",6
"8969","LIE","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"8970","LIE","Education: Efficiency",21
"8971","LIE","Education: Inputs",25
"8972","LIE","Education: Outcomes",21
"8973","LIE","Education: Participation",44
"8974","LIE","Environment: Agricultural production",3
"8975","LIE","Environment: Biodiversity & protected areas",6
"8976","LIE","Environment: Density & urbanization",7
"8977","LIE","Environment: Emissions",21
"8978","LIE","Environment: Energy production & use",5
"8979","LIE","Environment: Land use",19
"8980","LIE","Environment: Natural resources contribution to GDP",3
"8981","LIE","Financial Sector: Exchange rates & prices",6
"8982","LIE","Gender: Public life & decision making",1
"8983","LIE","Health: Disease prevention",4
"8984","LIE","Health: Health systems",1
"8985","LIE","Health: Mortality",5
"8986","LIE","Health: Population: Dynamics",9
"8987","LIE","Health: Population: Structure",58
"8988","LIE","Health: Reproductive health",2
"8989","LIE","Health: Risk factors",2
"8990","LIE","Infrastructure: Communications",9
"8991","LIE","Infrastructure: Technology",5
"8992","LIE","Infrastructure: Transportation",3
"8993","LIE","Private Sector & Trade: Business environment",30
"8994","LIE","Private Sector & Trade: Tariffs",6
"8995","LIE","Private Sector & Trade: Trade facilitation",8
"8996","LIE","Private Sector & Trade: Travel & tourism",1
"8997","LIE","Public Sector: Conflict & fragility",3
"8998","LIE","Public Sector: Policy & institutions",38
"8999","LIE","Social Protection & Labor: Economic activity",6
"9000","LIE","Social Protection & Labor: Labor force structure",7
"9001","LIE","Social Protection & Labor: Migration",5
"9002","LIE","Social Protection & Labor: Unemployment",3
"9003","LKA","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"9004","LKA","Economic Policy & Debt: Balance of payments: Current account: Balances",4
